"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3393","Rv0456A",-0.148641668722222,1.65577502784615,-0.786339379479151,0.442441399061685,0.736944033241341,-6.17009039127122
"3905","Rv0909",-0.147812478638889,1.32665491676923,-0.785994979539412,0.442637777509484,0.737042089919489,-6.17036044054431
"2502","Rv3195",-0.161715685583333,0.997815511153846,-0.785119206458589,0.443137392042898,0.737644851350911,-6.17104665279082
"3029","Rv3669",-0.145213753694444,1.38637696853846,-0.784859593341276,0.443285564644623,0.737662411206203,-6.17124993620349
"4840",NA,0.138076151027778,1.38014030023077,0.784093467027933,0.44372300639801,0.737811054091027,-6.17184946779099
"1396","Rv2221c",0.164931626277778,1.08774805307692,0.783716581711584,0.443938298425251,0.737811054091027,-6.17214419954021
"408","Rv0130",-0.1408623955,0.951978988538462,-0.783282529050821,0.444186327255769,0.737811054091027,-6.17248347418108
"3710","Rv0732",0.133566570916667,0.815526479230769,0.783190351782472,0.44423901080762,0.737811054091027,-6.17255550150823
"591","Rv1498c",0.172055830333333,0.997632281846154,0.783121368186459,0.444278440650822,0.737811054091027,-6.17260940014525
"1344","Rv2175c",0.225322135444444,1.90694137261538,0.783074684368517,0.444305125557394,0.737811054091027,-6.17264587289637
"4038",NA,0.0968983038333333,1.26448079061538,0.783016390551719,0.444338448247357,0.737811054091027,-6.1726914133763
"2453","Rv3148",-0.117176722027778,0.998892279230769,-0.782707189954857,0.444515223607282,0.737875998307535,-6.17293291538157
"2897","Rv3549c",-0.157307108111111,1.339118792,-0.782407364313723,0.444686680897539,0.737932077278889,-6.17316701041688
"608","Rv0148",0.139110807805556,1.08425528007692,0.781746057927891,0.445064998679313,0.737998780728765,-6.17368304434698
"1865","Rv2626c",-0.160545668027778,1.05499564430769,-0.781471722251131,0.445221998323836,0.737998780728765,-6.1738969963477
"952","Rv1825",0.152921593527778,1.09352767776923,0.781114663502992,0.445426391106088,0.737998780728765,-6.17417535882161
"178","Rv1140",-0.159597358805556,1.66116380707692,-0.781072902688308,0.445450300247698,0.737998780728765,-6.17420790776854
"3571","Rv0612",0.182696720694444,1.74587089384615,0.78079591626918,0.445608902279578,0.737998780728765,-6.17442375381027
"4972",NA,-0.0993353496388889,1.66454436307692,-0.780456899294127,0.445803070638384,0.737998780728765,-6.1746878412969
"96","Rv1064c",0.167507121972222,1.53028891230769,0.780438723616362,0.445813482047414,0.737998780728765,-6.17470199677781
"4106",NA,0.205962618027778,2.25804394653846,0.780412737135324,0.445828367910399,0.737998780728765,-6.17472223489311
"2125","Rv2862c",0.127392284916667,1.70560994453846,0.780057254849709,0.446032030177785,0.738107959787875,-6.17499901946743
"2539","Rv0030",0.222078949277778,2.66659256838462,0.778976176931792,0.446651754109747,0.738905370996371,-6.17584004478765
"3590","Rv0630c",-0.109912121,1.15352887115385,-0.778248646813857,0.447069108528178,0.739322160173667,-6.17640541686774
"4066",NA,0.1473148225,1.11091588330769,0.778056178281814,0.447179560313998,0.739322160173667,-6.17655490422449
"4966",NA,-0.135974653388889,1.80036034,-0.777511154343719,0.447492424572264,0.739611284522768,-6.17697802940977
"3669","Rv0695",0.177753230888889,1.57715435107692,0.777186397998759,0.447678911400674,0.739691419576945,-6.17723002041864
"681","Rv1579c",-0.221887572888889,1.56772158046154,-0.776856003054415,0.4478686855059,0.73977693507292,-6.17748628615413
"531","Rv1446c",0.107814249472222,0.904315715,0.775495944704645,0.448650407910961,0.739876742421772,-6.17854012695218
"1839","Rv2603c",-0.120077152194444,0.914402361615385,-0.77546855900032,0.448666157090994,0.739876742421772,-6.17856132911284
"2518","Rv3205c",0.156708002083333,1.45640478953846,0.775438759360977,0.44868329488377,0.739876742421772,-6.17858439936365
"5286",NA,-0.126689196000001,1.69397607007692,-0.7754307996307,0.448687872598575,0.739876742421772,-6.17859056147898
"13","Rv0985c",-0.134081369861111,1.748091508,-0.775268855199749,0.448781014618279,0.739876742421772,-6.17871591981504
"4508",NA,-0.118357542555556,1.26312309684615,-0.774898559486406,0.448994034399452,0.739876742421772,-6.17900246767649
"1563","Rv2368c",0.115421683083334,0.971856500307692,0.774891835312467,0.448997903188681,0.739876742421772,-6.17900766990152
"5344",NA,0.141640125638889,2.08335246976923,0.774830135331692,0.449033403563064,0.739876742421772,-6.17905540275334
"5145",NA,0.205578304833333,1.96776067730769,0.773970151786022,0.449528393744028,0.740346288015367,-6.17972034216088
"3323","Rv0393",-0.105502812388889,1.56739129992308,-0.773855134957563,0.449594620800376,0.740346288015367,-6.17980922109095
"46","Rv1013",-0.139655153916667,0.854304543923077,-0.773226317254648,0.449956802608102,0.740562355297696,-6.18029492086419
"5232",NA,-0.196389012805556,0.887069053,-0.773147585672445,0.450002162538171,0.740562355297696,-6.18035570737483
"62","Rv1028c",0.133326939944445,1.02265353561538,0.772669584549535,0.450277615784987,0.740788219953201,-6.18072463534965
"4189",NA,0.100671934888888,1.52126461192308,0.771461342084739,0.450974342359091,0.741498663935038,-6.18165622683396
"3866","Rv0875c",0.13075278175,1.23320475284615,0.771339863628005,0.451044429038933,0.741498663935038,-6.18174981530342
"1427","Rv2245",-0.133776243333334,1.45851638069231,-0.771201151259084,0.451124466994806,0.741498663935038,-6.18185666420593
"5042",NA,-0.171318786916667,2.19503524923077,-0.770061319212197,0.451782489289028,0.742179021462599,-6.18273398900646
"3449","Rv0502",0.149630369027778,1.15192129423077,0.770004466091454,0.451815325938892,0.742179021462599,-6.18277771701655
"2606","Rv3283",-0.111089356333334,1.10260292007692,-0.76856278140409,0.452648490966696,0.743219697648341,-6.18388556941015
"1055","Rv1917c",0.112409048833333,1.38299731569231,0.768428437723688,0.452726177765268,0.743219697648341,-6.18398870635311
"2418","Rv0307c",-0.248608673833334,2.44061037223077,-0.768003260826624,0.452972098505811,0.743395728105066,-6.18431500806853
"1769","Rv2540c",-0.191366420722222,1.46151630938462,-0.766553052716677,0.453811511590601,0.744450147849388,-6.18542670347304
"4412",NA,-0.126462517916667,1.96190321930769,-0.766413451632857,0.453892366263396,0.744450147849388,-6.18553361506403
"3846","Rv0857",-0.106657783805556,0.865506326076923,-0.766168094802944,0.45403449439466,0.74445545731275,-6.18572147427907
"1400","Rv2224d",-0.143787993555555,2.454825485,-0.765834568902999,0.454227740173579,0.744544552700423,-6.18597675087697
"371","Rv1309",-0.155287659611111,1.06662151923077,-0.764856168176956,0.454794919570772,0.745045778636322,-6.18672500894558
"537","Rv1452c",-0.156283687527778,2.06131406669231,-0.764827530220832,0.454811527555606,0.745045778636322,-6.18674689715521
"2137","Rv2872",0.199262940611111,1.72511583307692,0.763584158359652,0.455532954043076,0.745800814224205,-6.18769647905694
"4129",NA,-0.191318640388888,2.38362058007692,-0.763553552033315,0.455550721225755,0.745800814224205,-6.1877198354056
"3611","Rv0644c",-0.134577488527778,1.34781876223077,-0.762748703035068,0.456018094123466,0.746152145770543,-6.18833371972954
"565","Rv1475c",0.130403390333333,1.11019275923077,0.76248020798989,0.456174073583193,0.746152145770543,-6.18853837526969
"18","Rv0990c",0.145068998166667,0.985545149846154,0.762388547295817,0.456227330414826,0.746152145770543,-6.18860822660631
"2314","Rv3028c",0.139060183944444,0.984796189538462,0.762104419551784,0.456392438944534,0.746152145770543,-6.18882470043164
"4346",NA,0.194329332055556,1.45478516292308,0.761759621437658,0.456592852594223,0.746152145770543,-6.18908729726803
"3724","Rv0746",-0.161969378138889,1.88442974984615,-0.761746351496587,0.45660056681481,0.746152145770543,-6.18909740138603
"1922","Rv2677c",0.221714301944445,1.54142475923077,0.761395790248986,0.456804387646639,0.746197733160993,-6.18936426942728
"4885",NA,0.13091254475,0.686098006,0.761120542300974,0.456964459394408,0.746197733160993,-6.18957372420553
"1726","Rv2506",-0.122814919472222,1.02994493876923,-0.760784349981806,0.457160020212302,0.746197733160993,-6.18982945983344
"358","Rv1297",0.133687077972222,0.899356979692308,0.760740850079797,0.457185327556101,0.746197733160993,-6.1898625417481
"3949","Rv0948c",-0.143966120055555,1.24169556515385,-0.760349941888671,0.457412788334585,0.746341718561149,-6.19015975039024
"1917","Rv2673",-0.147058080333333,0.702378144769231,-0.759383637320504,0.457975356531645,0.746920883906935,-6.19089382294267
"2889","Rv3542c",0.173898797888889,1.33134543146154,0.759033259343116,0.458179445869424,0.746920883906935,-6.19115977937842
"1764","Rv2537c",-0.14453233125,0.770091960538462,-0.758884384013111,0.458266180098257,0.746920883906935,-6.19127274938723
"2265","Rv2985",-0.162188030111111,0.938101296153846,-0.757210925042935,0.459241821463351,0.746920883906935,-6.19254118542756
"150","Rv1114",-0.199807493972222,1.38438769269231,-0.756058951790083,0.459914168382867,0.746920883906935,-6.19341283048337
"4537",NA,0.217150847972222,1.47374604869231,0.755925081767659,0.459992340282173,0.746920883906935,-6.19351404339688
"3596","Rv0634A",-0.123405000638889,1.29360321953846,-0.755679045798479,0.460136031360203,0.746920883906935,-6.19370001613667
"722","Rv1616",-0.195235855305556,1.83590866030769,-0.755621251604429,0.460169788565343,0.746920883906935,-6.19374369319482
"566","Rv1476",0.197619604166667,1.21889266061538,0.755441990444738,0.460274503424453,0.746920883906935,-6.19387914716933
"4481",NA,-0.144149811916667,1.37112752661538,-0.755348341725591,0.460329213814592,0.746920883906935,-6.19394989842321
"453","Rv0134",-0.0991151753888893,1.86672929815385,-0.75519689945145,0.460417696087464,0.746920883906935,-6.19406429515675
"4956",NA,0.128601167722222,1.57432547515385,0.754955400305791,0.460558816796729,0.746920883906935,-6.19424667489334
"1366","Rv2195",-0.131126652527779,2.16154419653846,-0.754845846713486,0.46062284343943,0.746920883906935,-6.19432939161523
"4628",NA,0.139534385416666,2.09683774061538,0.754634104505312,0.460746607768225,0.746920883906935,-6.19448923247495
"1406","Rv2228c",0.157741044305556,1.13779211761538,0.754607830877259,0.460761966241886,0.746920883906935,-6.19450906310238
"2188","Rv2920c",-0.134367023305556,1.45843896292308,-0.754446472075266,0.460856296748034,0.746920883906935,-6.19463083824263
"4793",NA,0.0957483573611111,1.51818012407692,0.753991018515068,0.46112261878922,0.746920883906935,-6.19497443119447
"112","Rv1077",0.127482367944444,0.810914038461538,0.753882174391727,0.461186278206112,0.746920883906935,-6.1950565142193
"3167","Rv3790",-0.105072667611111,1.26988538946154,-0.753861355384193,0.461198455181799,0.746920883906935,-6.19507221327405
"3751","Rv0769",0.146444496555555,1.29332618446154,0.753802765709924,0.461232725159115,0.746920883906935,-6.1951163920012
"3224","Rv3841",-0.121498097861111,1.254567201,-0.753745776699683,0.461266060371719,0.746920883906935,-6.19515936069283
"2084","Rv2827c",-0.128824798972222,0.928087062461538,-0.753737558440924,0.461270867689818,0.746920883906935,-6.19516555686218
"2668","Rv3339c",0.17197481425,0.666589562538461,0.75367370290522,0.461308221394977,0.746920883906935,-6.19521369869546
"2769","Rv3430a",-0.139988977027778,2.03150166261538,-0.753592072664335,0.461355975488367,0.746920883906935,-6.1952752356493
"781","Rv1669",0.119659863277778,1.13895819430769,0.753423047632936,0.461454865532761,0.746920883906935,-6.19540263536844
"3677","Rv0702",-0.13398197,1.02653076853846,-0.753329856308648,0.461509393710139,0.746920883906935,-6.19547286531409
"2354","Rv3062",0.136293457722222,1.28509606669231,0.753294268659091,0.461530217817121,0.746920883906935,-6.1954996823935
"1442","Rv2258c",0.209610279916666,1.37714240792308,0.752879540385508,0.461772938162193,0.747014734492077,-6.19581211369136
"1739","Rv2516c",0.142759689611111,0.890316971769231,0.7527189480691,0.461866945915437,0.747014734492077,-6.19593305109549
"4345",NA,-0.0926419922500001,1.31383989338462,-0.751919338577223,0.462335195731846,0.747384931990284,-6.19653485493978
"4828",NA,0.149970300805556,1.37918148261538,0.751631895472555,0.462503592388509,0.747384931990284,-6.19675104495479
"1416","Rv0219",-0.14063233425,1.42364069346154,-0.751541409110829,0.462556610945699,0.747384931990284,-6.19681908503907
"5199",NA,0.185602517444444,0.831962098538461,0.751375924136424,0.462653582899955,0.747384931990284,-6.19694349958772
"2325","Rv3036c",0.190854059111111,1.12235367223077,0.750931282266206,0.46291419821365,0.747578077565073,-6.19727766243402
"36","Rv1004c",-0.150659489138888,1.871133899,-0.750620349665491,0.463096496292265,0.747578077565073,-6.19751122857202
"3994",NA,0.131648569444444,1.13911704730769,0.750458225082596,0.463191566342091,0.747578077565073,-6.1976329773455
"503","Rv1421",-0.147937740444445,1.15031522330769,-0.749842173599017,0.463552927764948,0.747936090553919,-6.19809538204355
"1356","Rv2186c",-0.130123994972222,1.37516454907692,-0.749082079955907,0.463999016750391,0.748218228556578,-6.19866541476873
"4158",NA,-0.104942435472222,1.46153773292308,-0.749068522056617,0.464006976067549,0.748218228556578,-6.19867557761807
"3658","Rv0686",-0.13709949,0.669613644461538,-0.74879939947844,0.464164984644404,0.748247915095941,-6.19887727329969
"3910","Rv0914c",0.109696403277777,1.17601950230769,0.748371976566183,0.464416002374293,0.748427472256828,-6.19919746892984
"315","Rv1261c",-0.246705575083333,1.16044415338462,-0.747965190661543,0.464654976807848,0.748587518993106,-6.19950204598053
"930","Rv1804c",-0.200630046861111,1.228723471,-0.747496693051755,0.464930297361162,0.748674451678668,-6.19985263720564
"4631",NA,-0.0986076980555557,1.91863762761538,-0.746915006696676,0.465272272748383,0.748674451678668,-6.20028764519223
"4577",NA,-0.153815576361111,4.15402881253846,-0.746853091754593,0.465308681724549,0.748674451678668,-6.20033392897696
"766","Rv1655",0.179397959638888,1.33467445469231,0.746692837290896,0.465402927103157,0.748674451678668,-6.20045370864706
"3488","Rv0538",0.145800990694444,1.33503754515385,0.746643092298993,0.465432184400001,0.748674451678668,-6.20049088486674
"5201",NA,0.196759156777778,3.61241636376923,0.746078482850125,0.465764335015738,0.748674451678668,-6.2009126754264
"2482","Rv3175",-0.0994800107222225,1.12697713484615,-0.745908584856638,0.465864311342155,0.748674451678668,-6.2010395390251
"2813","Rv3472",-0.157784510472222,0.840283918923077,-0.745814166165907,0.465919877553793,0.748674451678668,-6.20111003020416
"1350","Rv0213c",-0.114898789055556,1.224393217,-0.745735732776502,0.465966039328365,0.748674451678668,-6.20116858071742
"4166",NA,0.244572274083333,2.66035214892308,0.745379954741353,0.466175466352389,0.748746853260899,-6.20143409663857
"2205","Rv2935",0.10750424475,1.01841746584615,0.745184601417704,0.466290484362851,0.748746853260899,-6.20157983773949
"3441","Rv0495c",-0.118073208666667,1.56865194938462,-0.744429453456225,0.466735253611716,0.749236585612098,-6.2021428710806
"2366","Rv3073c",0.126919261472222,1.29715490476923,0.743814809634981,0.467097457622731,0.749593524807735,-6.20260075115048
"788","Rv1675c",0.112477774722222,0.864818179153846,0.743208971876533,0.467454638496547,0.749664229569782,-6.20305172477038
"2826","Rv3486",0.128417068916666,1.23888312338462,0.743085296498021,0.467527573473338,0.749664229569782,-6.20314374400366
"4597",NA,-0.0982779446666666,1.83573551092308,-0.742825108483904,0.467681036371957,0.749664229569782,-6.20333728708874
"4125",NA,-0.146438021583333,1.11132268646154,-0.742791320791836,0.46770096710473,0.749664229569782,-6.20336241569933
"5210",NA,0.100588033083333,0.927350982307692,0.742144651968664,0.468082523890783,0.749976995015853,-6.20384315059049
"418","Rv1347c",-0.152870712055556,0.919838849615385,-0.741986381413345,0.46817593756027,0.749976995015853,-6.20396074953667
"2979","Rv3625c",0.138016100777778,1.15225947123077,0.740671805599232,0.468952254741131,0.750780352603908,-6.20493660448091
"988","Rv1858",0.189722711388889,1.302703567,0.740630926308684,0.468976408270417,0.750780352603908,-6.20496692461358
"4333",NA,0.0978903838611107,1.581954556,0.740161513280695,0.469253814713489,0.750780352603908,-6.20531497552664
"3076","Rv3708c",0.112742135527778,0.891413889923077,0.740119014322126,0.46927893497132,0.750780352603908,-6.20534647659775
"4250",NA,-0.124681015222222,0.710347051076923,-0.739951780439484,0.469377791338749,0.750780352603908,-6.20547041722295
"707","Rv1603",-0.142452331,1.26332917246154,-0.739128354600289,0.469864723085876,0.751334998729205,-6.20608029329197
"4081",NA,-0.101501960416666,1.85263163876923,-0.738571699052637,0.470194072857339,0.751637408444777,-6.20649222379796
"4276",NA,-0.157204806277778,0.699802764846154,-0.736633992668267,0.471341615805117,0.752888223566671,-6.20792387786765
"2649","Rv0327c",0.108258442083333,0.882875357461538,0.736400006520123,0.471480300246102,0.752888223566671,-6.20809651764038
"2372","Rv3079c",0.212977482638889,1.04533204076923,0.736165874052223,0.471619095953474,0.752888223566671,-6.20826921393045
"4201",NA,0.199535429027778,1.43382402915385,0.736047554507118,0.471689246117611,0.752888223566671,-6.2083564669454
"472","Rv1393c",0.0966975518333334,0.681699692461538,0.735681584862214,0.471906264576258,0.752888223566671,-6.2086262627051
"351","Rv1291c",0.164072765027778,1.29116364507692,0.735500898995187,0.472013432644476,0.752888223566671,-6.20875941941059
"4707",NA,-0.0968654980555552,1.82056367207692,-0.735440175829297,0.472049451937658,0.752888223566671,-6.208804162552
"2678","Rv3348",0.133971221611111,1.31455182876923,0.734911792629013,0.47236294381704,0.752888223566671,-6.20919334928297
"3228","Rv3844",0.133971221611111,1.31455182876923,0.734911792629013,0.47236294381704,0.752888223566671,-6.20919334928297
"776","Rv1663",0.173750452527778,1.33486214307692,0.734640464168309,0.472523972636733,0.752888223566671,-6.20939309750852
"125","Rv1088a",-0.126232681166667,1.53945568830769,-0.734637643860868,0.47252564661414,0.752888223566671,-6.20939517341645
"3974","Rv0970",-0.1394353965,1.09207397892308,-0.734407763024202,0.47266210304139,0.752888223566671,-6.20956435376957
"4617",NA,0.211536938111111,1.26860476746154,0.734050503534865,0.472874217893003,0.75290741058509,-6.20982717969178
"2798","Rv3458c",-0.118113358722222,1.24115907669231,-0.733914327803334,0.472955084223881,0.75290741058509,-6.20992732885443
"1637","Rv2429",-0.126957000916667,0.773804192923077,-0.732506721353659,0.473791460341876,0.753449099730875,-6.21096151912685
"5073",NA,-0.133651137555555,0.763973680384615,-0.732380167666789,0.473866699813899,0.753449099730875,-6.21105440887517
"3057","Rv3693",-0.0920346445277775,1.01488710738462,-0.732356397335995,0.473880832694816,0.753449099730875,-6.21107185449559
"3908","Rv0912",0.121518223944445,3.08114005369231,0.731991530264506,0.474097799637005,0.753449099730875,-6.21133957263487
"354","Rv1293",0.137787565111111,1.03253127823077,0.731910982616379,0.474145705032853,0.753449099730875,-6.21139865693542
"954","Rv1827",-0.127869423861111,1.445099627,-0.731765734711263,0.474232097977613,0.753449099730875,-6.21150518555267
"2547","Rv3230c",0.125410684583333,1.17089897638462,0.731686315860773,0.474279340017159,0.753449099730875,-6.21156342503295
"319","RVnc0013",-0.388079210777779,3.64524514715385,-0.731203243458697,0.474566754721506,0.753682312683637,-6.2119175442913
"3015","Rv0360c",-0.136332695111111,1.15798230246154,-0.730142084935855,0.475198480555385,0.754462042587933,-6.21269466303243
"3777","Rv0793",0.123989230972222,1.42999287561538,0.729563389139899,0.475543199882104,0.754785771799845,-6.21311801350573
"3124","Rv0370c",-0.121049926416667,0.807525746538462,-0.727865130326794,0.476555686589963,0.755949548748857,-6.21435857277803
"3485","Rv0535",-0.170696032277778,1.61850792830769,-0.727860425232598,0.476558493511639,0.755949548748857,-6.21436200602882
"95","Rv1063c",0.105428179944444,0.655016502461538,0.727068298855901,0.477031193632627,0.756475502328664,-6.21493971421802
"1451","Rv2267c",-0.179139289722222,1.35958710223077,-0.726597937765589,0.477312013163185,0.756489982926502,-6.21528247537314
"4859",NA,0.0912927481944441,1.16636782907692,0.726278564308197,0.477502744780326,0.756489982926502,-6.21551509026358
"3121","Rv3748",0.157786236694445,2.20830851015385,0.726183445849166,0.477559558837762,0.756489982926502,-6.21558435101206
"3879","Rv0886",0.104998498,1.05807452684615,0.726107590751668,0.477604869817777,0.756489982926502,-6.21563957899154
"3593","Rv0633c",-0.1867374865,1.09952713415385,-0.725596078798954,0.477910481220115,0.756750422256961,-6.21601185517373
"2127","Rv2863",0.137033509027778,0.983309267153846,0.72497912812843,0.478279243748368,0.756960910119535,-6.21646054151659
"2384","Rv3090",0.0974481941111111,0.904266592384615,0.724901160122652,0.478325858689341,0.756960910119535,-6.21651721937803
"3071","Rv3704c",-0.111677627777778,1.15522226623077,-0.724370822690856,0.478643004742623,0.757093725655843,-6.21690258963328
"4651",NA,0.125505883027778,1.139964248,0.724288437666326,0.478692282882025,0.757093725655843,-6.21696243103315
"350","Rv1290A",-0.15913220025,2.22446183592308,-0.723845159343798,0.478957479154827,0.757289701554535,-6.21728430211187
"5250",NA,-0.0922231934722224,1.505282655,-0.723381014033607,0.479235253014974,0.757389025783499,-6.21762112670302
"2007","Rv2754c",0.132981056222222,1.29239307415385,0.722956594166232,0.479489336519204,0.757389025783499,-6.21792894542517
"1661","Rv2449c",-0.132078845861111,0.891827304769231,-0.722857192832561,0.479548855769206,0.757389025783499,-6.21800101364327
"2200","Rv2930",0.190362231111111,0.986783068923077,0.722795975136198,0.479585513714402,0.757389025783499,-6.21804539322839
"2276","Rv2994",-0.088793055444444,2.23052997569231,-0.722231772674882,0.479923443845485,0.757509725185309,-6.21845424390117
"342","Rv1284",0.142077471583333,1.03929051023077,0.721979760077326,0.480074432978911,0.757509725185309,-6.21863676854187
"885","Rv1760",-0.144904381777778,1.15243164884615,-0.721960587638407,0.480085920980316,0.757509725185309,-6.21865065207505
"1674","Rv2461c",-0.122221159222222,1.30113301530769,-0.721470446174346,0.480379666035231,0.757750150073231,-6.21900546558875
"2882","Rv3536c",0.139624596666666,1.14081154330769,0.718960571203923,0.481885522733859,0.759638925786527,-6.22081881630839
"4314",NA,-0.0870046306666665,1.70981438092308,-0.718953675023071,0.481889664106245,0.759638925786527,-6.22082379052468
"2198","Rv0287",0.10149021325,1.52762455007692,0.718528437091172,0.482145073545553,0.759638925786527,-6.22113042806919
"5351",NA,0.147608109694445,1.87040540953846,0.718349149323583,0.482252782678418,0.759638925786527,-6.22125966072987
"4585",NA,0.173746212166667,1.24002421069231,0.71829438855256,0.482285683666334,0.759638925786527,-6.2212991268725
"4632",NA,0.122555369527778,3.26783815030769,0.717774061473282,0.482598369325643,0.759754483407664,-6.22167398601177
"1879","Rv0024",-0.117454244138889,2.50341173053846,-0.717700574507541,0.482642540299085,0.759754483407664,-6.22172690763339
"3725","Rv0747",-0.131632660138889,1.70846442507692,-0.717335561310382,0.482861975064955,0.75987674290903,-6.2219896963154
"2926","Rv3575c",0.178534575972222,1.17205409753846,0.716951944717253,0.483092657263121,0.759932574900142,-6.22226574292536
"5064",NA,-0.134829426555555,2.24726400284615,-0.716805045341444,0.483181010309643,0.759932574900142,-6.22237141346557
"4142",NA,0.200187956194445,2.79444506323077,0.71654859268691,0.483335277401377,0.759950830786663,-6.22255584122256
"845","Rv1724c",0.122073316,0.923752079692308,0.71631439685599,0.48347618152659,0.759950830786663,-6.22272420879081
"1690","Rv0243",0.091536017194444,0.727407556076923,0.715678679838008,0.483858783689165,0.760329252586902,-6.22318097619999
"1501","Rv2309A",0.0958925982500005,1.58115004815385,0.71513350061215,0.484187038799862,0.760622077364378,-6.22357238774769
"29","Rv0998",0.163225140361111,1.277670862,0.714332821344651,0.484669370228886,0.760930871910678,-6.22414672704446
"1997","Rv2745c",-0.163615702972223,2.04171106,-0.714277747671733,0.484702557190554,0.760930871910678,-6.22418620997452
"764","Rv1653",0.110026240416667,1.30558719284615,0.714013664361604,0.48486171035726,0.760930871910678,-6.22437549445791
"3630","Rv0661c",0.134779970333333,1.27895380823077,0.713864754921065,0.484951466128149,0.760930871910678,-6.22448219783083
"4823",NA,-0.13709492925,1.44554227915385,-0.713465283867955,0.485192297373697,0.761085956664623,-6.22476834160207
"4468",NA,-0.12485544875,0.713633744153846,-0.71283102855668,0.485574819214793,0.761463145404122,-6.22522235334148
"710","Rv1605",-0.159932318,1.025874487,-0.712034326377011,0.486055565355596,0.761847689952948,-6.22579210922299
"1264","Rv2102",-0.125653747416666,0.942159739846154,-0.711953572322623,0.486104309634157,0.761847689952948,-6.22584982644458
"600","Rv1506c",-0.141946052166667,1.44240053869231,-0.711614224212099,0.486309176398366,0.761945976467478,-6.22609230086508
"5340",NA,0.121357264861111,1.86375550123077,0.711032608064721,0.486660420322404,0.762242625293235,-6.22650763005681
"2448","Rv3144c",-0.108007342222222,1.00239524215385,-0.710829804987775,0.486782930294541,0.762242625293235,-6.22665237557136
"1772","Rv2543",0.107465911277778,0.803518160538461,0.70995024709081,0.487314466750267,0.762852085800652,-6.22727968775281
"2474","Rv0312",-0.126274229194444,1.21617542053846,-0.709709714270244,0.487459885550982,0.762856930380515,-6.22745111159495
"2711","Rv3378c",0.118084799611111,0.944520066615385,0.709307650196424,0.487703018212157,0.762980430715917,-6.22773753404272
"387","Rv1319c",-0.113040175805556,0.94472678,-0.709108462715455,0.487823495534226,0.762980430715917,-6.22787937463971
"2100","Rv2839c",-0.109102414527778,0.966223285923077,-0.708528404372227,0.488174439926746,0.763306592184176,-6.22829221818254
"1974","Rv2725c",-0.100614551166667,0.720071833769231,-0.706673822578916,0.489297486128872,0.764167737257059,-6.22961004058109
"189","Rv1150",-0.109439650083333,1.20714457515385,-0.706491683419048,0.489407862625629,0.764167737257059,-6.22973928898177
"2269","Rv2988c",0.128224189138889,0.913925899230769,0.706416093426505,0.489453674519543,0.764167737257059,-6.22979291944433
"4497",NA,-0.095473150972222,1.50465936992308,-0.706366742913399,0.489483585133531,0.764167737257059,-6.22982793030111
"2894","Rv0349",-0.134699349555555,1.63543679615385,-0.706212257108257,0.48957722362134,0.764167737257059,-6.22993751265438
"196","Rv1156",-0.128407817222222,1.26697046138462,-0.706206688971971,0.489580598832228,0.764167737257059,-6.22994146191274
"4117",NA,0.113543926722222,0.754361865384615,0.705763779420678,0.489849118948244,0.764364272943985,-6.23025550614358
"2809","Rv3468c",0.161538433222222,1.32040277692308,0.704912112890417,0.490365696336634,0.76494765202688,-6.23085885720432
"2098","Rv0278c",-0.130068223222222,1.26574721453846,-0.704396365980133,0.490678677193266,0.765213182937419,-6.23122389710288
"507","Rv1425",0.147506893527778,1.26729172230769,0.703010744033333,0.491520120689177,0.765780809164051,-6.23220337801703
"3127","Rv3754",0.118133112472222,0.996703085230769,0.702796613349284,0.491650230625214,0.765780809164051,-6.23235458249925
"3683","Rv0708",-0.0929916232222222,0.785644474923077,-0.702335051979888,0.491930752729983,0.765780809164051,-6.23268035800757
"41","Rv1009",0.182793017222222,1.41715573792308,0.702180224913281,0.492024872584788,0.765780809164051,-6.23278959161121
"2554","Rv3236c",-0.131984603472223,1.171266103,-0.702047773848982,0.492105398354055,0.765780809164051,-6.23288302048008
"376","Rv1313c",-0.0905921517222226,1.598156204,-0.701917629921973,0.492184528966003,0.765780809164051,-6.23297480574937
"3176","Rv3798",-0.0905921517222226,1.598156204,-0.701917629921973,0.492184528966003,0.765780809164051,-6.23297480574937
"4025",NA,-0.0889123385555552,1.06848105007692,-0.701915846546248,0.492185613352641,0.765780809164051,-6.23297606338103
"1331","Rv2161c",-0.123437774472222,2.61710589246154,-0.70126748560476,0.492579943590269,0.766171937795659,-6.23343308612565
"1353","Rv2183c",0.193286315833334,1.35475650176923,0.699870067852704,0.493430474176155,0.767117621513811,-6.23441675708716
"5094",NA,0.119880598833333,0.740706530230769,0.699234994263239,0.493817291292005,0.767117621513811,-6.2348631869157
"703","Rv1599",-0.104590548666667,1.86951167561538,-0.699032451052605,0.493940695572045,0.767117621513811,-6.23500548582849
"2716","Rv0333",0.117936258277778,0.976417944307692,0.698705304281701,0.494140055519167,0.767117621513811,-6.23523524420101
"420","Rvnt19",0.411105157305556,2.095229531,0.69859996350819,0.494204259108765,0.767117621513811,-6.2353092044658
"1494","Rv2307c",0.103406303611111,1.43009493492308,0.698529926631284,0.49424694820484,0.767117621513811,-6.23535837187375
